Quality	Count	Library
17	2853.0	WUB_VD07_S185_L003_R2_001_fastqc
18	2858.0	WUB_VD07_S185_L003_R2_001_fastqc
19	3712.0	WUB_VD07_S185_L003_R2_001_fastqc
20	5211.0	WUB_VD07_S185_L003_R2_001_fastqc
21	7836.0	WUB_VD07_S185_L003_R2_001_fastqc
22	10258.0	WUB_VD07_S185_L003_R2_001_fastqc
23	12017.0	WUB_VD07_S185_L003_R2_001_fastqc
24	14781.0	WUB_VD07_S185_L003_R2_001_fastqc
25	18689.0	WUB_VD07_S185_L003_R2_001_fastqc
26	18170.0	WUB_VD07_S185_L003_R2_001_fastqc
27	20069.0	WUB_VD07_S185_L003_R2_001_fastqc
28	22930.0	WUB_VD07_S185_L003_R2_001_fastqc
29	26967.0	WUB_VD07_S185_L003_R2_001_fastqc
30	32566.0	WUB_VD07_S185_L003_R2_001_fastqc
31	41413.0	WUB_VD07_S185_L003_R2_001_fastqc
32	55219.0	WUB_VD07_S185_L003_R2_001_fastqc
33	85622.0	WUB_VD07_S185_L003_R2_001_fastqc
34	157234.0	WUB_VD07_S185_L003_R2_001_fastqc
35	439338.0	WUB_VD07_S185_L003_R2_001_fastqc
36	5718130.0	WUB_VD07_S185_L003_R2_001_fastqc
37	3579078.0	WUB_VD07_S185_L003_R2_001_fastqc
14	9.0	WUB_VD08_S186_L003_R1_001_fastqc
15	32.0	WUB_VD08_S186_L003_R1_001_fastqc
16	84.0	WUB_VD08_S186_L003_R1_001_fastqc
17	146.0	WUB_VD08_S186_L003_R1_001_fastqc
18	200.0	WUB_VD08_S186_L003_R1_001_fastqc
19	320.0	WUB_VD08_S186_L003_R1_001_fastqc
20	483.0	WUB_VD08_S186_L003_R1_001_fastqc
21	849.0	WUB_VD08_S186_L003_R1_001_fastqc
22	1366.0	WUB_VD08_S186_L003_R1_001_fastqc
23	2088.0	WUB_VD08_S186_L003_R1_001_fastqc
24	2809.0	WUB_VD08_S186_L003_R1_001_fastqc
25	3988.0	WUB_VD08_S186_L003_R1_001_fastqc
26	5873.0	WUB_VD08_S186_L003_R1_001_fastqc
27	8695.0	WUB_VD08_S186_L003_R1_001_fastqc
28	12223.0	WUB_VD08_S186_L003_R1_001_fastqc
29	16830.0	WUB_VD08_S186_L003_R1_001_fastqc
30	22168.0	WUB_VD08_S186_L003_R1_001_fastqc
31	30861.0	WUB_VD08_S186_L003_R1_001_fastqc
32	43210.0	WUB_VD08_S186_L003_R1_001_fastqc
33	67391.0	WUB_VD08_S186_L003_R1_001_fastqc
34	117358.0	WUB_VD08_S186_L003_R1_001_fastqc
35	279679.0	WUB_VD08_S186_L003_R1_001_fastqc
36	3636614.0	WUB_VD08_S186_L003_R1_001_fastqc
37	4895328.0	WUB_VD08_S186_L003_R1_001_fastqc
9	1.0	WUB_VD08_S186_L003_R2_001_fastqc
10	1.0	WUB_VD08_S186_L003_R2_001_fastqc
11	227.0	WUB_VD08_S186_L003_R2_001_fastqc
12	4042.0	WUB_VD08_S186_L003_R2_001_fastqc
13	10053.0	WUB_VD08_S186_L003_R2_001_fastqc
14	9733.0	WUB_VD08_S186_L003_R2_001_fastqc
15	7072.0	WUB_VD08_S186_L003_R2_001_fastqc
16	4923.0	WUB_VD08_S186_L003_R2_001_fastqc
17	3960.0	WUB_VD08_S186_L003_R2_001_fastqc
18	3900.0	WUB_VD08_S186_L003_R2_001_fastqc
19	4418.0	WUB_VD08_S186_L003_R2_001_fastqc
20	5983.0	WUB_VD08_S186_L003_R2_001_fastqc
21	8509.0	WUB_VD08_S186_L003_R2_001_fastqc
22	10669.0	WUB_VD08_S186_L003_R2_001_fastqc
23	12283.0	WUB_VD08_S186_L003_R2_001_fastqc
24	15765.0	WUB_VD08_S186_L003_R2_001_fastqc
25	20851.0	WUB_VD08_S186_L003_R2_001_fastqc
26	19550.0	WUB_VD08_S186_L003_R2_001_fastqc
27	22658.0	WUB_VD08_S186_L003_R2_001_fastqc
28	26125.0	WUB_VD08_S186_L003_R2_001_fastqc
29	30570.0	WUB_VD08_S186_L003_R2_001_fastqc
30	35649.0	WUB_VD08_S186_L003_R2_001_fastqc
31	41742.0	WUB_VD08_S186_L003_R2_001_fastqc
32	50234.0	WUB_VD08_S186_L003_R2_001_fastqc
33	70328.0	WUB_VD08_S186_L003_R2_001_fastqc
34	123356.0	WUB_VD08_S186_L003_R2_001_fastqc
35	333719.0	WUB_VD08_S186_L003_R2_001_fastqc
36	4930223.0	WUB_VD08_S186_L003_R2_001_fastqc
37	3342060.0	WUB_VD08_S186_L003_R2_001_fastqc
13	5.0	WUB_VD09_S187_L003_R1_001_fastqc
14	27.0	WUB_VD09_S187_L003_R1_001_fastqc
15	85.0	WUB_VD09_S187_L003_R1_001_fastqc
16	192.0	WUB_VD09_S187_L003_R1_001_fastqc
17	375.0	WUB_VD09_S187_L003_R1_001_fastqc
18	730.0	WUB_VD09_S187_L003_R1_001_fastqc
19	1205.0	WUB_VD09_S187_L003_R1_001_fastqc
20	2382.0	WUB_VD09_S187_L003_R1_001_fastqc
21	4964.0	WUB_VD09_S187_L003_R1_001_fastqc
22	7209.0	WUB_VD09_S187_L003_R1_001_fastqc
23	8686.0	WUB_VD09_S187_L003_R1_001_fastqc
24	11294.0	WUB_VD09_S187_L003_R1_001_fastqc
25	13935.0	WUB_VD09_S187_L003_R1_001_fastqc
26	16680.0	WUB_VD09_S187_L003_R1_001_fastqc
27	22087.0	WUB_VD09_S187_L003_R1_001_fastqc
28	26360.0	WUB_VD09_S187_L003_R1_001_fastqc
29	31798.0	WUB_VD09_S187_L003_R1_001_fastqc
30	38125.0	WUB_VD09_S187_L003_R1_001_fastqc
31	47969.0	WUB_VD09_S187_L003_R1_001_fastqc
32	61940.0	WUB_VD09_S187_L003_R1_001_fastqc
33	90280.0	WUB_VD09_S187_L003_R1_001_fastqc
34	148782.0	WUB_VD09_S187_L003_R1_001_fastqc
35	343739.0	WUB_VD09_S187_L003_R1_001_fastqc
36	3712742.0	WUB_VD09_S187_L003_R1_001_fastqc
37	4779785.0	WUB_VD09_S187_L003_R1_001_fastqc
11	315.0	WUB_VD09_S187_L003_R2_001_fastqc
12	5188.0	WUB_VD09_S187_L003_R2_001_fastqc
13	14420.0	WUB_VD09_S187_L003_R2_001_fastqc
14	16006.0	WUB_VD09_S187_L003_R2_001_fastqc
15	13243.0	WUB_VD09_S187_L003_R2_001_fastqc
16	10480.0	WUB_VD09_S187_L003_R2_001_fastqc
17	10469.0	WUB_VD09_S187_L003_R2_001_fastqc
18	12097.0	WUB_VD09_S187_L003_R2_001_fastqc
19	14905.0	WUB_VD09_S187_L003_R2_001_fastqc
20	19526.0	WUB_VD09_S187_L003_R2_001_fastqc
21	27433.0	WUB_VD09_S187_L003_R2_001_fastqc
22	35468.0	WUB_VD09_S187_L003_R2_001_fastqc
23	46337.0	WUB_VD09_S187_L003_R2_001_fastqc
24	70431.0	WUB_VD09_S187_L003_R2_001_fastqc
25	106447.0	WUB_VD09_S187_L003_R2_001_fastqc
26	96721.0	WUB_VD09_S187_L003_R2_001_fastqc
27	95457.0	WUB_VD09_S187_L003_R2_001_fastqc
28	95246.0	WUB_VD09_S187_L003_R2_001_fastqc
29	95452.0	WUB_VD09_S187_L003_R2_001_fastqc
30	93588.0	WUB_VD09_S187_L003_R2_001_fastqc
31	94367.0	WUB_VD09_S187_L003_R2_001_fastqc
32	94173.0	WUB_VD09_S187_L003_R2_001_fastqc
33	105389.0	WUB_VD09_S187_L003_R2_001_fastqc
34	154648.0	WUB_VD09_S187_L003_R2_001_fastqc
35	389172.0	WUB_VD09_S187_L003_R2_001_fastqc
36	4692387.0	WUB_VD09_S187_L003_R2_001_fastqc
37	2962011.0	WUB_VD09_S187_L003_R2_001_fastqc
13	1.0	WUB_VD10_S188_L003_R1_001_fastqc
14	12.0	WUB_VD10_S188_L003_R1_001_fastqc
15	32.0	WUB_VD10_S188_L003_R1_001_fastqc
16	78.0	WUB_VD10_S188_L003_R1_001_fastqc
17	150.0	WUB_VD10_S188_L003_R1_001_fastqc
18	243.0	WUB_VD10_S188_L003_R1_001_fastqc
19	434.0	WUB_VD10_S188_L003_R1_001_fastqc
20	723.0	WUB_VD10_S188_L003_R1_001_fastqc
21	1239.0	WUB_VD10_S188_L003_R1_001_fastqc
22	1915.0	WUB_VD10_S188_L003_R1_001_fastqc
23	2925.0	WUB_VD10_S188_L003_R1_001_fastqc
24	4176.0	WUB_VD10_S188_L003_R1_001_fastqc
25	6349.0	WUB_VD10_S188_L003_R1_001_fastqc
26	9406.0	WUB_VD10_S188_L003_R1_001_fastqc
27	13778.0	WUB_VD10_S188_L003_R1_001_fastqc
28	18354.0	WUB_VD10_S188_L003_R1_001_fastqc
29	23407.0	WUB_VD10_S188_L003_R1_001_fastqc
30	29615.0	WUB_VD10_S188_L003_R1_001_fastqc
31	38431.0	WUB_VD10_S188_L003_R1_001_fastqc
32	51580.0	WUB_VD10_S188_L003_R1_001_fastqc
33	77841.0	WUB_VD10_S188_L003_R1_001_fastqc
34	133086.0	WUB_VD10_S188_L003_R1_001_fastqc
35	320828.0	WUB_VD10_S188_L003_R1_001_fastqc
36	3944295.0	WUB_VD10_S188_L003_R1_001_fastqc
37	5036991.0	WUB_VD10_S188_L003_R1_001_fastqc
10	1.0	WUB_VD10_S188_L003_R2_001_fastqc
11	184.0	WUB_VD10_S188_L003_R2_001_fastqc
12	3238.0	WUB_VD10_S188_L003_R2_001_fastqc
13	8672.0	WUB_VD10_S188_L003_R2_001_fastqc
14	9217.0	WUB_VD10_S188_L003_R2_001_fastqc
15	7088.0	WUB_VD10_S188_L003_R2_001_fastqc
16	5140.0	WUB_VD10_S188_L003_R2_001_fastqc
17	4557.0	WUB_VD10_S188_L003_R2_001_fastqc
18	4568.0	WUB_VD10_S188_L003_R2_001_fastqc
19	5536.0	WUB_VD10_S188_L003_R2_001_fastqc
20	7694.0	WUB_VD10_S188_L003_R2_001_fastqc
21	11053.0	WUB_VD10_S188_L003_R2_001_fastqc
22	14949.0	WUB_VD10_S188_L003_R2_001_fastqc
23	19012.0	WUB_VD10_S188_L003_R2_001_fastqc
24	29755.0	WUB_VD10_S188_L003_R2_001_fastqc
25	48367.0	WUB_VD10_S188_L003_R2_001_fastqc
26	45318.0	WUB_VD10_S188_L003_R2_001_fastqc
27	45447.0	WUB_VD10_S188_L003_R2_001_fastqc
28	51129.0	WUB_VD10_S188_L003_R2_001_fastqc
29	56946.0	WUB_VD10_S188_L003_R2_001_fastqc
30	60670.0	WUB_VD10_S188_L003_R2_001_fastqc
31	67451.0	WUB_VD10_S188_L003_R2_001_fastqc
32	73629.0	WUB_VD10_S188_L003_R2_001_fastqc
33	92105.0	WUB_VD10_S188_L003_R2_001_fastqc
34	148921.0	WUB_VD10_S188_L003_R2_001_fastqc
35	392404.0	WUB_VD10_S188_L003_R2_001_fastqc
36	5184885.0	WUB_VD10_S188_L003_R2_001_fastqc
37	3317953.0	WUB_VD10_S188_L003_R2_001_fastqc
12	1.0	WUB_VD11_S189_L003_R1_001_fastqc
13	5.0	WUB_VD11_S189_L003_R1_001_fastqc
14	15.0	WUB_VD11_S189_L003_R1_001_fastqc
15	43.0	WUB_VD11_S189_L003_R1_001_fastqc
16	112.0	WUB_VD11_S189_L003_R1_001_fastqc
17	254.0	WUB_VD11_S189_L003_R1_001_fastqc
18	351.0	WUB_VD11_S189_L003_R1_001_fastqc
19	492.0	WUB_VD11_S189_L003_R1_001_fastqc
20	775.0	WUB_VD11_S189_L003_R1_001_fastqc
21	1382.0	WUB_VD11_S189_L003_R1_001_fastqc
22	2085.0	WUB_VD11_S189_L003_R1_001_fastqc
23	3215.0	WUB_VD11_S189_L003_R1_001_fastqc
24	4504.0	WUB_VD11_S189_L003_R1_001_fastqc
25	6551.0	WUB_VD11_S189_L003_R1_001_fastqc
26	9673.0	WUB_VD11_S189_L003_R1_001_fastqc
27	13880.0	WUB_VD11_S189_L003_R1_001_fastqc
28	18657.0	WUB_VD11_S189_L003_R1_001_fastqc
29	24778.0	WUB_VD11_S189_L003_R1_001_fastqc
30	31432.0	WUB_VD11_S189_L003_R1_001_fastqc
31	41999.0	WUB_VD11_S189_L003_R1_001_fastqc
32	56911.0	WUB_VD11_S189_L003_R1_001_fastqc
33	86882.0	WUB_VD11_S189_L003_R1_001_fastqc
34	147544.0	WUB_VD11_S189_L003_R1_001_fastqc
35	345570.0	WUB_VD11_S189_L003_R1_001_fastqc
36	4406884.0	WUB_VD11_S189_L003_R1_001_fastqc
37	5548411.0	WUB_VD11_S189_L003_R1_001_fastqc
10	3.0	WUB_VD11_S189_L003_R2_001_fastqc
11	273.0	WUB_VD11_S189_L003_R2_001_fastqc
12	3873.0	WUB_VD11_S189_L003_R2_001_fastqc
13	9973.0	WUB_VD11_S189_L003_R2_001_fastqc
14	10128.0	WUB_VD11_S189_L003_R2_001_fastqc
15	7991.0	WUB_VD11_S189_L003_R2_001_fastqc
16	5792.0	WUB_VD11_S189_L003_R2_001_fastqc
17	4930.0	WUB_VD11_S189_L003_R2_001_fastqc
18	5027.0	WUB_VD11_S189_L003_R2_001_fastqc
19	6170.0	WUB_VD11_S189_L003_R2_001_fastqc
20	8608.0	WUB_VD11_S189_L003_R2_001_fastqc
21	12275.0	WUB_VD11_S189_L003_R2_001_fastqc
22	16575.0	WUB_VD11_S189_L003_R2_001_fastqc
23	20729.0	WUB_VD11_S189_L003_R2_001_fastqc
24	27591.0	WUB_VD11_S189_L003_R2_001_fastqc
25	36803.0	WUB_VD11_S189_L003_R2_001_fastqc
26	37030.0	WUB_VD11_S189_L003_R2_001_fastqc
27	42836.0	WUB_VD11_S189_L003_R2_001_fastqc
28	47721.0	WUB_VD11_S189_L003_R2_001_fastqc
29	51569.0	WUB_VD11_S189_L003_R2_001_fastqc
30	54925.0	WUB_VD11_S189_L003_R2_001_fastqc
31	62001.0	WUB_VD11_S189_L003_R2_001_fastqc
32	72848.0	WUB_VD11_S189_L003_R2_001_fastqc
33	100072.0	WUB_VD11_S189_L003_R2_001_fastqc
34	173218.0	WUB_VD11_S189_L003_R2_001_fastqc
35	467770.0	WUB_VD11_S189_L003_R2_001_fastqc
36	5876038.0	WUB_VD11_S189_L003_R2_001_fastqc
37	3589637.0	WUB_VD11_S189_L003_R2_001_fastqc
13	1.0	WUB_VD12_S190_L003_R1_001_fastqc
14	12.0	WUB_VD12_S190_L003_R1_001_fastqc
15	49.0	WUB_VD12_S190_L003_R1_001_fastqc
16	111.0	WUB_VD12_S190_L003_R1_001_fastqc
17	197.0	WUB_VD12_S190_L003_R1_001_fastqc
18	303.0	WUB_VD12_S190_L003_R1_001_fastqc
19	515.0	WUB_VD12_S190_L003_R1_001_fastqc
20	658.0	WUB_VD12_S190_L003_R1_001_fastqc
21	1254.0	WUB_VD12_S190_L003_R1_001_fastqc
22	1957.0	WUB_VD12_S190_L003_R1_001_fastqc
23	2924.0	WUB_VD12_S190_L003_R1_001_fastqc
24	4196.0	WUB_VD12_S190_L003_R1_001_fastqc
25	6070.0	WUB_VD12_S190_L003_R1_001_fastqc
26	8884.0	WUB_VD12_S190_L003_R1_001_fastqc
27	13188.0	WUB_VD12_S190_L003_R1_001_fastqc
28	17874.0	WUB_VD12_S190_L003_R1_001_fastqc
29	24073.0	WUB_VD12_S190_L003_R1_001_fastqc
30	30493.0	WUB_VD12_S190_L003_R1_001_fastqc
31	40984.0	WUB_VD12_S190_L003_R1_001_fastqc
32	58479.0	WUB_VD12_S190_L003_R1_001_fastqc
33	100310.0	WUB_VD12_S190_L003_R1_001_fastqc
34	151166.0	WUB_VD12_S190_L003_R1_001_fastqc
35	339900.0	WUB_VD12_S190_L003_R1_001_fastqc
36	4324208.0	WUB_VD12_S190_L003_R1_001_fastqc
37	5607715.0	WUB_VD12_S190_L003_R1_001_fastqc
10	1.0	WUB_VD12_S190_L003_R2_001_fastqc
11	184.0	WUB_VD12_S190_L003_R2_001_fastqc
12	3200.0	WUB_VD12_S190_L003_R2_001_fastqc
13	7968.0	WUB_VD12_S190_L003_R2_001_fastqc
14	8094.0	WUB_VD12_S190_L003_R2_001_fastqc
15	6536.0	WUB_VD12_S190_L003_R2_001_fastqc
16	4801.0	WUB_VD12_S190_L003_R2_001_fastqc
17	4161.0	WUB_VD12_S190_L003_R2_001_fastqc
18	4078.0	WUB_VD12_S190_L003_R2_001_fastqc
19	4870.0	WUB_VD12_S190_L003_R2_001_fastqc
20	6653.0	WUB_VD12_S190_L003_R2_001_fastqc
21	9549.0	WUB_VD12_S190_L003_R2_001_fastqc
22	12514.0	WUB_VD12_S190_L003_R2_001_fastqc
23	16197.0	WUB_VD12_S190_L003_R2_001_fastqc
24	20560.0	WUB_VD12_S190_L003_R2_001_fastqc
25	27830.0	WUB_VD12_S190_L003_R2_001_fastqc
26	31711.0	WUB_VD12_S190_L003_R2_001_fastqc
27	37619.0	WUB_VD12_S190_L003_R2_001_fastqc
28	43840.0	WUB_VD12_S190_L003_R2_001_fastqc
29	49542.0	WUB_VD12_S190_L003_R2_001_fastqc
30	52767.0	WUB_VD12_S190_L003_R2_001_fastqc
31	60173.0	WUB_VD12_S190_L003_R2_001_fastqc
32	69072.0	WUB_VD12_S190_L003_R2_001_fastqc
33	92957.0	WUB_VD12_S190_L003_R2_001_fastqc
34	157478.0	WUB_VD12_S190_L003_R2_001_fastqc
35	424388.0	WUB_VD12_S190_L003_R2_001_fastqc
36	5774179.0	WUB_VD12_S190_L003_R2_001_fastqc
37	3804599.0	WUB_VD12_S190_L003_R2_001_fastqc
13	1.0	WUB_VD13_S191_L003_R1_001_fastqc
14	6.0	WUB_VD13_S191_L003_R1_001_fastqc
15	46.0	WUB_VD13_S191_L003_R1_001_fastqc
16	92.0	WUB_VD13_S191_L003_R1_001_fastqc
17	175.0	WUB_VD13_S191_L003_R1_001_fastqc
18	253.0	WUB_VD13_S191_L003_R1_001_fastqc
19	416.0	WUB_VD13_S191_L003_R1_001_fastqc
20	648.0	WUB_VD13_S191_L003_R1_001_fastqc
21	1064.0	WUB_VD13_S191_L003_R1_001_fastqc
22	1743.0	WUB_VD13_S191_L003_R1_001_fastqc
23	2671.0	WUB_VD13_S191_L003_R1_001_fastqc
24	3734.0	WUB_VD13_S191_L003_R1_001_fastqc
25	5146.0	WUB_VD13_S191_L003_R1_001_fastqc
26	7195.0	WUB_VD13_S191_L003_R1_001_fastqc
27	10374.0	WUB_VD13_S191_L003_R1_001_fastqc
28	14415.0	WUB_VD13_S191_L003_R1_001_fastqc
29	19511.0	WUB_VD13_S191_L003_R1_001_fastqc
30	25522.0	WUB_VD13_S191_L003_R1_001_fastqc
31	34600.0	WUB_VD13_S191_L003_R1_001_fastqc
32	47751.0	WUB_VD13_S191_L003_R1_001_fastqc
33	74348.0	WUB_VD13_S191_L003_R1_001_fastqc
34	129464.0	WUB_VD13_S191_L003_R1_001_fastqc
35	302977.0	WUB_VD13_S191_L003_R1_001_fastqc
36	4032103.0	WUB_VD13_S191_L003_R1_001_fastqc
37	5367159.0	WUB_VD13_S191_L003_R1_001_fastqc
10	2.0	WUB_VD13_S191_L003_R2_001_fastqc
11	137.0	WUB_VD13_S191_L003_R2_001_fastqc
12	2655.0	WUB_VD13_S191_L003_R2_001_fastqc
13	6980.0	WUB_VD13_S191_L003_R2_001_fastqc
14	7175.0	WUB_VD13_S191_L003_R2_001_fastqc
15	5333.0	WUB_VD13_S191_L003_R2_001_fastqc
16	3719.0	WUB_VD13_S191_L003_R2_001_fastqc
17	3225.0	WUB_VD13_S191_L003_R2_001_fastqc
18	3400.0	WUB_VD13_S191_L003_R2_001_fastqc
19	4157.0	WUB_VD13_S191_L003_R2_001_fastqc
20	5526.0	WUB_VD13_S191_L003_R2_001_fastqc
21	8132.0	WUB_VD13_S191_L003_R2_001_fastqc
22	10900.0	WUB_VD13_S191_L003_R2_001_fastqc
23	13621.0	WUB_VD13_S191_L003_R2_001_fastqc
24	16630.0	WUB_VD13_S191_L003_R2_001_fastqc
25	21167.0	WUB_VD13_S191_L003_R2_001_fastqc
26	24966.0	WUB_VD13_S191_L003_R2_001_fastqc
27	29817.0	WUB_VD13_S191_L003_R2_001_fastqc
28	33462.0	WUB_VD13_S191_L003_R2_001_fastqc
29	37355.0	WUB_VD13_S191_L003_R2_001_fastqc
30	41017.0	WUB_VD13_S191_L003_R2_001_fastqc
31	46898.0	WUB_VD13_S191_L003_R2_001_fastqc
32	55094.0	WUB_VD13_S191_L003_R2_001_fastqc
33	77378.0	WUB_VD13_S191_L003_R2_001_fastqc
34	136862.0	WUB_VD13_S191_L003_R2_001_fastqc
35	373900.0	WUB_VD13_S191_L003_R2_001_fastqc
36	5494442.0	WUB_VD13_S191_L003_R2_001_fastqc
37	3617464.0	WUB_VD13_S191_L003_R2_001_fastqc
12	1.0	WUB_VD14_S192_L003_R1_001_fastqc
13	1.0	WUB_VD14_S192_L003_R1_001_fastqc
14	16.0	WUB_VD14_S192_L003_R1_001_fastqc
15	58.0	WUB_VD14_S192_L003_R1_001_fastqc
16	98.0	WUB_VD14_S192_L003_R1_001_fastqc
17	190.0	WUB_VD14_S192_L003_R1_001_fastqc
18	281.0	WUB_VD14_S192_L003_R1_001_fastqc
19	418.0	WUB_VD14_S192_L003_R1_001_fastqc
20	649.0	WUB_VD14_S192_L003_R1_001_fastqc
21	1191.0	WUB_VD14_S192_L003_R1_001_fastqc
22	1847.0	WUB_VD14_S192_L003_R1_001_fastqc
23	2730.0	WUB_VD14_S192_L003_R1_001_fastqc
24	3898.0	WUB_VD14_S192_L003_R1_001_fastqc
25	5886.0	WUB_VD14_S192_L003_R1_001_fastqc
26	8473.0	WUB_VD14_S192_L003_R1_001_fastqc
27	12178.0	WUB_VD14_S192_L003_R1_001_fastqc
28	16046.0	WUB_VD14_S192_L003_R1_001_fastqc
29	21274.0	WUB_VD14_S192_L003_R1_001_fastqc
30	26590.0	WUB_VD14_S192_L003_R1_001_fastqc
31	35204.0	WUB_VD14_S192_L003_R1_001_fastqc
32	47758.0	WUB_VD14_S192_L003_R1_001_fastqc
33	71334.0	WUB_VD14_S192_L003_R1_001_fastqc
34	119847.0	WUB_VD14_S192_L003_R1_001_fastqc
35	283310.0	WUB_VD14_S192_L003_R1_001_fastqc
36	3779506.0	WUB_VD14_S192_L003_R1_001_fastqc
37	5067316.0	WUB_VD14_S192_L003_R1_001_fastqc
10	2.0	WUB_VD14_S192_L003_R2_001_fastqc
11	329.0	WUB_VD14_S192_L003_R2_001_fastqc
12	4943.0	WUB_VD14_S192_L003_R2_001_fastqc
13	12672.0	WUB_VD14_S192_L003_R2_001_fastqc
14	12370.0	WUB_VD14_S192_L003_R2_001_fastqc
15	9432.0	WUB_VD14_S192_L003_R2_001_fastqc
16	6221.0	WUB_VD14_S192_L003_R2_001_fastqc
17	5096.0	WUB_VD14_S192_L003_R2_001_fastqc
18	5067.0	WUB_VD14_S192_L003_R2_001_fastqc
19	6102.0	WUB_VD14_S192_L003_R2_001_fastqc
20	8181.0	WUB_VD14_S192_L003_R2_001_fastqc
21	12120.0	WUB_VD14_S192_L003_R2_001_fastqc
22	16396.0	WUB_VD14_S192_L003_R2_001_fastqc
23	20149.0	WUB_VD14_S192_L003_R2_001_fastqc
24	25843.0	WUB_VD14_S192_L003_R2_001_fastqc
25	33600.0	WUB_VD14_S192_L003_R2_001_fastqc
26	34823.0	WUB_VD14_S192_L003_R2_001_fastqc
27	39305.0	WUB_VD14_S192_L003_R2_001_fastqc
28	42972.0	WUB_VD14_S192_L003_R2_001_fastqc
29	47016.0	WUB_VD14_S192_L003_R2_001_fastqc
30	49197.0	WUB_VD14_S192_L003_R2_001_fastqc
31	53707.0	WUB_VD14_S192_L003_R2_001_fastqc
32	59965.0	WUB_VD14_S192_L003_R2_001_fastqc
33	79262.0	WUB_VD14_S192_L003_R2_001_fastqc
34	135830.0	WUB_VD14_S192_L003_R2_001_fastqc
35	368027.0	WUB_VD14_S192_L003_R2_001_fastqc
36	5126145.0	WUB_VD14_S192_L003_R2_001_fastqc
37	3291328.0	WUB_VD14_S192_L003_R2_001_fastqc
13	1.0	WUB_VD15_S193_L003_R1_001_fastqc
14	9.0	WUB_VD15_S193_L003_R1_001_fastqc
15	44.0	WUB_VD15_S193_L003_R1_001_fastqc
16	114.0	WUB_VD15_S193_L003_R1_001_fastqc
17	166.0	WUB_VD15_S193_L003_R1_001_fastqc
18	270.0	WUB_VD15_S193_L003_R1_001_fastqc
19	458.0	WUB_VD15_S193_L003_R1_001_fastqc
20	769.0	WUB_VD15_S193_L003_R1_001_fastqc
21	1392.0	WUB_VD15_S193_L003_R1_001_fastqc
22	2150.0	WUB_VD15_S193_L003_R1_001_fastqc
23	3190.0	WUB_VD15_S193_L003_R1_001_fastqc
24	4447.0	WUB_VD15_S193_L003_R1_001_fastqc
25	6402.0	WUB_VD15_S193_L003_R1_001_fastqc
26	8928.0	WUB_VD15_S193_L003_R1_001_fastqc
27	12719.0	WUB_VD15_S193_L003_R1_001_fastqc
28	16250.0	WUB_VD15_S193_L003_R1_001_fastqc
29	20876.0	WUB_VD15_S193_L003_R1_001_fastqc
30	26080.0	WUB_VD15_S193_L003_R1_001_fastqc
31	34068.0	WUB_VD15_S193_L003_R1_001_fastqc
32	45781.0	WUB_VD15_S193_L003_R1_001_fastqc
33	69691.0	WUB_VD15_S193_L003_R1_001_fastqc
34	117133.0	WUB_VD15_S193_L003_R1_001_fastqc
35	276521.0	WUB_VD15_S193_L003_R1_001_fastqc
36	3592122.0	WUB_VD15_S193_L003_R1_001_fastqc
37	4814938.0	WUB_VD15_S193_L003_R1_001_fastqc
9	1.0	WUB_VD15_S193_L003_R2_001_fastqc
10	2.0	WUB_VD15_S193_L003_R2_001_fastqc
11	352.0	WUB_VD15_S193_L003_R2_001_fastqc
12	5779.0	WUB_VD15_S193_L003_R2_001_fastqc
13	15689.0	WUB_VD15_S193_L003_R2_001_fastqc
14	16478.0	WUB_VD15_S193_L003_R2_001_fastqc
15	13018.0	WUB_VD15_S193_L003_R2_001_fastqc
16	9218.0	WUB_VD15_S193_L003_R2_001_fastqc
17	7584.0	WUB_VD15_S193_L003_R2_001_fastqc
18	7303.0	WUB_VD15_S193_L003_R2_001_fastqc
19	8139.0	WUB_VD15_S193_L003_R2_001_fastqc
20	10818.0	WUB_VD15_S193_L003_R2_001_fastqc
21	14950.0	WUB_VD15_S193_L003_R2_001_fastqc
22	19046.0	WUB_VD15_S193_L003_R2_001_fastqc
23	21780.0	WUB_VD15_S193_L003_R2_001_fastqc
24	25609.0	WUB_VD15_S193_L003_R2_001_fastqc
25	32528.0	WUB_VD15_S193_L003_R2_001_fastqc
26	31102.0	WUB_VD15_S193_L003_R2_001_fastqc
27	31393.0	WUB_VD15_S193_L003_R2_001_fastqc
28	32127.0	WUB_VD15_S193_L003_R2_001_fastqc
29	33892.0	WUB_VD15_S193_L003_R2_001_fastqc
30	36218.0	WUB_VD15_S193_L003_R2_001_fastqc
31	41179.0	WUB_VD15_S193_L003_R2_001_fastqc
32	49032.0	WUB_VD15_S193_L003_R2_001_fastqc
33	69451.0	WUB_VD15_S193_L003_R2_001_fastqc
34	122134.0	WUB_VD15_S193_L003_R2_001_fastqc
35	335361.0	WUB_VD15_S193_L003_R2_001_fastqc
36	4802264.0	WUB_VD15_S193_L003_R2_001_fastqc
37	3262072.0	WUB_VD15_S193_L003_R2_001_fastqc
14	7.0	WUB_VD16_S194_L003_R1_001_fastqc
15	39.0	WUB_VD16_S194_L003_R1_001_fastqc
16	79.0	WUB_VD16_S194_L003_R1_001_fastqc
17	166.0	WUB_VD16_S194_L003_R1_001_fastqc
18	258.0	WUB_VD16_S194_L003_R1_001_fastqc
19	430.0	WUB_VD16_S194_L003_R1_001_fastqc
