GC_Content	Count	Library
43	47248.0	WUB_VD19_S197_L003_R1_001_fastqc
44	50448.0	WUB_VD19_S197_L003_R1_001_fastqc
45	53787.0	WUB_VD19_S197_L003_R1_001_fastqc
46	57840.5	WUB_VD19_S197_L003_R1_001_fastqc
47	62347.0	WUB_VD19_S197_L003_R1_001_fastqc
48	67405.5	WUB_VD19_S197_L003_R1_001_fastqc
49	72994.0	WUB_VD19_S197_L003_R1_001_fastqc
50	80094.5	WUB_VD19_S197_L003_R1_001_fastqc
51	89926.0	WUB_VD19_S197_L003_R1_001_fastqc
52	101831.0	WUB_VD19_S197_L003_R1_001_fastqc
53	116325.5	WUB_VD19_S197_L003_R1_001_fastqc
54	134727.0	WUB_VD19_S197_L003_R1_001_fastqc
55	156635.5	WUB_VD19_S197_L003_R1_001_fastqc
56	181647.5	WUB_VD19_S197_L003_R1_001_fastqc
57	210122.5	WUB_VD19_S197_L003_R1_001_fastqc
58	242631.5	WUB_VD19_S197_L003_R1_001_fastqc
59	279442.5	WUB_VD19_S197_L003_R1_001_fastqc
60	318323.0	WUB_VD19_S197_L003_R1_001_fastqc
61	357825.5	WUB_VD19_S197_L003_R1_001_fastqc
62	397022.5	WUB_VD19_S197_L003_R1_001_fastqc
63	432020.5	WUB_VD19_S197_L003_R1_001_fastqc
64	462563.5	WUB_VD19_S197_L003_R1_001_fastqc
65	487603.0	WUB_VD19_S197_L003_R1_001_fastqc
66	497947.0	WUB_VD19_S197_L003_R1_001_fastqc
67	493764.5	WUB_VD19_S197_L003_R1_001_fastqc
68	478570.5	WUB_VD19_S197_L003_R1_001_fastqc
69	450405.0	WUB_VD19_S197_L003_R1_001_fastqc
70	410302.0	WUB_VD19_S197_L003_R1_001_fastqc
71	362748.5	WUB_VD19_S197_L003_R1_001_fastqc
72	310653.0	WUB_VD19_S197_L003_R1_001_fastqc
73	256212.5	WUB_VD19_S197_L003_R1_001_fastqc
74	203766.5	WUB_VD19_S197_L003_R1_001_fastqc
75	156453.0	WUB_VD19_S197_L003_R1_001_fastqc
76	116701.0	WUB_VD19_S197_L003_R1_001_fastqc
77	84803.0	WUB_VD19_S197_L003_R1_001_fastqc
78	59547.5	WUB_VD19_S197_L003_R1_001_fastqc
79	40470.0	WUB_VD19_S197_L003_R1_001_fastqc
80	26765.0	WUB_VD19_S197_L003_R1_001_fastqc
81	17192.0	WUB_VD19_S197_L003_R1_001_fastqc
82	10838.5	WUB_VD19_S197_L003_R1_001_fastqc
83	6656.5	WUB_VD19_S197_L003_R1_001_fastqc
84	4102.0	WUB_VD19_S197_L003_R1_001_fastqc
85	2371.5	WUB_VD19_S197_L003_R1_001_fastqc
86	1355.0	WUB_VD19_S197_L003_R1_001_fastqc
87	784.5	WUB_VD19_S197_L003_R1_001_fastqc
88	406.0	WUB_VD19_S197_L003_R1_001_fastqc
89	257.5	WUB_VD19_S197_L003_R1_001_fastqc
90	157.0	WUB_VD19_S197_L003_R1_001_fastqc
91	76.5	WUB_VD19_S197_L003_R1_001_fastqc
92	36.5	WUB_VD19_S197_L003_R1_001_fastqc
93	32.0	WUB_VD19_S197_L003_R1_001_fastqc
94	25.0	WUB_VD19_S197_L003_R1_001_fastqc
95	20.0	WUB_VD19_S197_L003_R1_001_fastqc
96	29.0	WUB_VD19_S197_L003_R1_001_fastqc
97	52.0	WUB_VD19_S197_L003_R1_001_fastqc
98	121.0	WUB_VD19_S197_L003_R1_001_fastqc
99	114.5	WUB_VD19_S197_L003_R1_001_fastqc
100	33.5	WUB_VD19_S197_L003_R1_001_fastqc
0	14.0	WUB_VD19_S197_L003_R2_001_fastqc
1	17.5	WUB_VD19_S197_L003_R2_001_fastqc
2	31.5	WUB_VD19_S197_L003_R2_001_fastqc
3	57.0	WUB_VD19_S197_L003_R2_001_fastqc
4	81.0	WUB_VD19_S197_L003_R2_001_fastqc
5	105.0	WUB_VD19_S197_L003_R2_001_fastqc
6	134.5	WUB_VD19_S197_L003_R2_001_fastqc
7	150.5	WUB_VD19_S197_L003_R2_001_fastqc
8	191.5	WUB_VD19_S197_L003_R2_001_fastqc
9	233.5	WUB_VD19_S197_L003_R2_001_fastqc
10	246.0	WUB_VD19_S197_L003_R2_001_fastqc
11	275.0	WUB_VD19_S197_L003_R2_001_fastqc
12	329.0	WUB_VD19_S197_L003_R2_001_fastqc
13	373.5	WUB_VD19_S197_L003_R2_001_fastqc
14	374.5	WUB_VD19_S197_L003_R2_001_fastqc
15	414.5	WUB_VD19_S197_L003_R2_001_fastqc
16	489.0	WUB_VD19_S197_L003_R2_001_fastqc
17	525.0	WUB_VD19_S197_L003_R2_001_fastqc
18	570.0	WUB_VD19_S197_L003_R2_001_fastqc
19	677.5	WUB_VD19_S197_L003_R2_001_fastqc
20	791.0	WUB_VD19_S197_L003_R2_001_fastqc
21	881.0	WUB_VD19_S197_L003_R2_001_fastqc
22	1041.5	WUB_VD19_S197_L003_R2_001_fastqc
23	1272.5	WUB_VD19_S197_L003_R2_001_fastqc
24	1605.5	WUB_VD19_S197_L003_R2_001_fastqc
25	2040.0	WUB_VD19_S197_L003_R2_001_fastqc
26	2551.0	WUB_VD19_S197_L003_R2_001_fastqc
27	3297.0	WUB_VD19_S197_L003_R2_001_fastqc
28	4309.5	WUB_VD19_S197_L003_R2_001_fastqc
29	5500.5	WUB_VD19_S197_L003_R2_001_fastqc
30	7012.5	WUB_VD19_S197_L003_R2_001_fastqc
31	8768.5	WUB_VD19_S197_L003_R2_001_fastqc
32	10794.0	WUB_VD19_S197_L003_R2_001_fastqc
33	13151.5	WUB_VD19_S197_L003_R2_001_fastqc
34	15999.5	WUB_VD19_S197_L003_R2_001_fastqc
35	19240.0	WUB_VD19_S197_L003_R2_001_fastqc
36	22701.5	WUB_VD19_S197_L003_R2_001_fastqc
37	26666.0	WUB_VD19_S197_L003_R2_001_fastqc
38	30138.0	WUB_VD19_S197_L003_R2_001_fastqc
39	33497.0	WUB_VD19_S197_L003_R2_001_fastqc
40	37589.5	WUB_VD19_S197_L003_R2_001_fastqc
41	41487.5	WUB_VD19_S197_L003_R2_001_fastqc
42	45183.0	WUB_VD19_S197_L003_R2_001_fastqc
43	48948.0	WUB_VD19_S197_L003_R2_001_fastqc
44	52598.0	WUB_VD19_S197_L003_R2_001_fastqc
45	55822.5	WUB_VD19_S197_L003_R2_001_fastqc
46	59311.0	WUB_VD19_S197_L003_R2_001_fastqc
47	63611.5	WUB_VD19_S197_L003_R2_001_fastqc
48	68656.0	WUB_VD19_S197_L003_R2_001_fastqc
49	74447.0	WUB_VD19_S197_L003_R2_001_fastqc
50	81517.5	WUB_VD19_S197_L003_R2_001_fastqc
51	90962.0	WUB_VD19_S197_L003_R2_001_fastqc
52	102757.0	WUB_VD19_S197_L003_R2_001_fastqc
53	117160.0	WUB_VD19_S197_L003_R2_001_fastqc
54	134536.0	WUB_VD19_S197_L003_R2_001_fastqc
55	154988.0	WUB_VD19_S197_L003_R2_001_fastqc
56	179670.0	WUB_VD19_S197_L003_R2_001_fastqc
57	208850.0	WUB_VD19_S197_L003_R2_001_fastqc
58	242442.5	WUB_VD19_S197_L003_R2_001_fastqc
59	279073.5	WUB_VD19_S197_L003_R2_001_fastqc
60	316295.5	WUB_VD19_S197_L003_R2_001_fastqc
61	354773.5	WUB_VD19_S197_L003_R2_001_fastqc
62	392958.5	WUB_VD19_S197_L003_R2_001_fastqc
63	427441.0	WUB_VD19_S197_L003_R2_001_fastqc
64	457706.5	WUB_VD19_S197_L003_R2_001_fastqc
65	478942.5	WUB_VD19_S197_L003_R2_001_fastqc
66	488463.5	WUB_VD19_S197_L003_R2_001_fastqc
67	488235.5	WUB_VD19_S197_L003_R2_001_fastqc
68	473598.0	WUB_VD19_S197_L003_R2_001_fastqc
69	444207.0	WUB_VD19_S197_L003_R2_001_fastqc
70	405519.5	WUB_VD19_S197_L003_R2_001_fastqc
71	359108.5	WUB_VD19_S197_L003_R2_001_fastqc
72	306966.5	WUB_VD19_S197_L003_R2_001_fastqc
73	252969.5	WUB_VD19_S197_L003_R2_001_fastqc
74	201333.0	WUB_VD19_S197_L003_R2_001_fastqc
75	155117.0	WUB_VD19_S197_L003_R2_001_fastqc
76	115934.5	WUB_VD19_S197_L003_R2_001_fastqc
77	83860.0	WUB_VD19_S197_L003_R2_001_fastqc
78	58975.0	WUB_VD19_S197_L003_R2_001_fastqc
79	40935.5	WUB_VD19_S197_L003_R2_001_fastqc
80	27683.5	WUB_VD19_S197_L003_R2_001_fastqc
81	18209.5	WUB_VD19_S197_L003_R2_001_fastqc
82	11816.0	WUB_VD19_S197_L003_R2_001_fastqc
83	7637.0	WUB_VD19_S197_L003_R2_001_fastqc
84	4930.5	WUB_VD19_S197_L003_R2_001_fastqc
85	3294.0	WUB_VD19_S197_L003_R2_001_fastqc
86	2364.0	WUB_VD19_S197_L003_R2_001_fastqc
87	1750.0	WUB_VD19_S197_L003_R2_001_fastqc
88	1434.5	WUB_VD19_S197_L003_R2_001_fastqc
89	1208.5	WUB_VD19_S197_L003_R2_001_fastqc
90	1065.0	WUB_VD19_S197_L003_R2_001_fastqc
91	1023.0	WUB_VD19_S197_L003_R2_001_fastqc
92	999.0	WUB_VD19_S197_L003_R2_001_fastqc
93	979.5	WUB_VD19_S197_L003_R2_001_fastqc
94	987.0	WUB_VD19_S197_L003_R2_001_fastqc
95	1002.5	WUB_VD19_S197_L003_R2_001_fastqc
96	1051.5	WUB_VD19_S197_L003_R2_001_fastqc
97	1153.0	WUB_VD19_S197_L003_R2_001_fastqc
98	1209.5	WUB_VD19_S197_L003_R2_001_fastqc
99	1571.5	WUB_VD19_S197_L003_R2_001_fastqc
100	10447.0	WUB_VD19_S197_L003_R2_001_fastqc
0	6.0	WUB_VD20_S198_L003_R1_001_fastqc
1	6.0	WUB_VD20_S198_L003_R1_001_fastqc
2	12.5	WUB_VD20_S198_L003_R1_001_fastqc
3	13.0	WUB_VD20_S198_L003_R1_001_fastqc
4	9.0	WUB_VD20_S198_L003_R1_001_fastqc
5	14.5	WUB_VD20_S198_L003_R1_001_fastqc
6	17.0	WUB_VD20_S198_L003_R1_001_fastqc
7	18.0	WUB_VD20_S198_L003_R1_001_fastqc
8	25.5	WUB_VD20_S198_L003_R1_001_fastqc
9	25.0	WUB_VD20_S198_L003_R1_001_fastqc
10	26.0	WUB_VD20_S198_L003_R1_001_fastqc
11	51.0	WUB_VD20_S198_L003_R1_001_fastqc
12	66.0	WUB_VD20_S198_L003_R1_001_fastqc
13	68.0	WUB_VD20_S198_L003_R1_001_fastqc
14	78.5	WUB_VD20_S198_L003_R1_001_fastqc
15	102.5	WUB_VD20_S198_L003_R1_001_fastqc
16	158.0	WUB_VD20_S198_L003_R1_001_fastqc
17	206.5	WUB_VD20_S198_L003_R1_001_fastqc
18	265.0	WUB_VD20_S198_L003_R1_001_fastqc
19	362.5	WUB_VD20_S198_L003_R1_001_fastqc
20	515.5	WUB_VD20_S198_L003_R1_001_fastqc
21	728.0	WUB_VD20_S198_L003_R1_001_fastqc
22	1023.5	WUB_VD20_S198_L003_R1_001_fastqc
23	1438.5	WUB_VD20_S198_L003_R1_001_fastqc
24	2031.5	WUB_VD20_S198_L003_R1_001_fastqc
25	2762.0	WUB_VD20_S198_L003_R1_001_fastqc
26	3778.0	WUB_VD20_S198_L003_R1_001_fastqc
27	5259.0	WUB_VD20_S198_L003_R1_001_fastqc
28	7076.0	WUB_VD20_S198_L003_R1_001_fastqc
29	9478.0	WUB_VD20_S198_L003_R1_001_fastqc
30	12471.0	WUB_VD20_S198_L003_R1_001_fastqc
31	16099.5	WUB_VD20_S198_L003_R1_001_fastqc
32	20218.0	WUB_VD20_S198_L003_R1_001_fastqc
33	24918.5	WUB_VD20_S198_L003_R1_001_fastqc
34	30521.5	WUB_VD20_S198_L003_R1_001_fastqc
35	36980.0	WUB_VD20_S198_L003_R1_001_fastqc
36	43792.0	WUB_VD20_S198_L003_R1_001_fastqc
37	50542.5	WUB_VD20_S198_L003_R1_001_fastqc
38	57592.0	WUB_VD20_S198_L003_R1_001_fastqc
39	65246.5	WUB_VD20_S198_L003_R1_001_fastqc
40	72891.5	WUB_VD20_S198_L003_R1_001_fastqc
41	80221.0	WUB_VD20_S198_L003_R1_001_fastqc
42	86892.0	WUB_VD20_S198_L003_R1_001_fastqc
43	92992.0	WUB_VD20_S198_L003_R1_001_fastqc
44	99444.0	WUB_VD20_S198_L003_R1_001_fastqc
45	106210.0	WUB_VD20_S198_L003_R1_001_fastqc
46	112612.5	WUB_VD20_S198_L003_R1_001_fastqc
47	120205.5	WUB_VD20_S198_L003_R1_001_fastqc
48	129287.5	WUB_VD20_S198_L003_R1_001_fastqc
49	138982.0	WUB_VD20_S198_L003_R1_001_fastqc
50	151803.5	WUB_VD20_S198_L003_R1_001_fastqc
51	167817.5	WUB_VD20_S198_L003_R1_001_fastqc
52	187782.0	WUB_VD20_S198_L003_R1_001_fastqc
53	212502.0	WUB_VD20_S198_L003_R1_001_fastqc
54	242143.0	WUB_VD20_S198_L003_R1_001_fastqc
55	277262.0	WUB_VD20_S198_L003_R1_001_fastqc
56	318315.5	WUB_VD20_S198_L003_R1_001_fastqc
57	364489.5	WUB_VD20_S198_L003_R1_001_fastqc
58	417192.0	WUB_VD20_S198_L003_R1_001_fastqc
59	476009.5	WUB_VD20_S198_L003_R1_001_fastqc
60	537693.5	WUB_VD20_S198_L003_R1_001_fastqc
61	599972.0	WUB_VD20_S198_L003_R1_001_fastqc
62	659150.0	WUB_VD20_S198_L003_R1_001_fastqc
63	715953.0	WUB_VD20_S198_L003_R1_001_fastqc
64	765851.5	WUB_VD20_S198_L003_R1_001_fastqc
65	794796.5	WUB_VD20_S198_L003_R1_001_fastqc
66	804830.5	WUB_VD20_S198_L003_R1_001_fastqc
67	799941.5	WUB_VD20_S198_L003_R1_001_fastqc
68	773507.0	WUB_VD20_S198_L003_R1_001_fastqc
69	727528.0	WUB_VD20_S198_L003_R1_001_fastqc
70	663511.0	WUB_VD20_S198_L003_R1_001_fastqc
71	584329.0	WUB_VD20_S198_L003_R1_001_fastqc
72	497067.0	WUB_VD20_S198_L003_R1_001_fastqc
73	409338.5	WUB_VD20_S198_L003_R1_001_fastqc
74	326164.5	WUB_VD20_S198_L003_R1_001_fastqc
75	251264.5	WUB_VD20_S198_L003_R1_001_fastqc
76	187344.0	WUB_VD20_S198_L003_R1_001_fastqc
77	134705.0	WUB_VD20_S198_L003_R1_001_fastqc
78	94281.5	WUB_VD20_S198_L003_R1_001_fastqc
79	64532.5	WUB_VD20_S198_L003_R1_001_fastqc
80	42938.0	WUB_VD20_S198_L003_R1_001_fastqc
81	27852.0	WUB_VD20_S198_L003_R1_001_fastqc
82	17379.5	WUB_VD20_S198_L003_R1_001_fastqc
83	10589.5	WUB_VD20_S198_L003_R1_001_fastqc
84	6503.5	WUB_VD20_S198_L003_R1_001_fastqc
85	3801.0	WUB_VD20_S198_L003_R1_001_fastqc
86	2146.5	WUB_VD20_S198_L003_R1_001_fastqc
87	1200.5	WUB_VD20_S198_L003_R1_001_fastqc
88	652.5	WUB_VD20_S198_L003_R1_001_fastqc
89	379.5	WUB_VD20_S198_L003_R1_001_fastqc
90	212.0	WUB_VD20_S198_L003_R1_001_fastqc
91	130.5	WUB_VD20_S198_L003_R1_001_fastqc
92	84.5	WUB_VD20_S198_L003_R1_001_fastqc
93	65.0	WUB_VD20_S198_L003_R1_001_fastqc
94	51.5	WUB_VD20_S198_L003_R1_001_fastqc
95	39.5	WUB_VD20_S198_L003_R1_001_fastqc
96	52.0	WUB_VD20_S198_L003_R1_001_fastqc
97	122.0	WUB_VD20_S198_L003_R1_001_fastqc
98	354.5	WUB_VD20_S198_L003_R1_001_fastqc
99	318.5	WUB_VD20_S198_L003_R1_001_fastqc
100	60.0	WUB_VD20_S198_L003_R1_001_fastqc
0	53.0	WUB_VD20_S198_L003_R2_001_fastqc
1	49.0	WUB_VD20_S198_L003_R2_001_fastqc
2	61.5	WUB_VD20_S198_L003_R2_001_fastqc
3	117.0	WUB_VD20_S198_L003_R2_001_fastqc
4	167.0	WUB_VD20_S198_L003_R2_001_fastqc
5	197.5	WUB_VD20_S198_L003_R2_001_fastqc
6	268.0	WUB_VD20_S198_L003_R2_001_fastqc
7	334.5	WUB_VD20_S198_L003_R2_001_fastqc
8	404.5	WUB_VD20_S198_L003_R2_001_fastqc
9	488.5	WUB_VD20_S198_L003_R2_001_fastqc
10	550.5	WUB_VD20_S198_L003_R2_001_fastqc
11	583.5	WUB_VD20_S198_L003_R2_001_fastqc
12	648.5	WUB_VD20_S198_L003_R2_001_fastqc
13	756.0	WUB_VD20_S198_L003_R2_001_fastqc
14	816.5	WUB_VD20_S198_L003_R2_001_fastqc
15	857.5	WUB_VD20_S198_L003_R2_001_fastqc
16	975.5	WUB_VD20_S198_L003_R2_001_fastqc
17	1117.5	WUB_VD20_S198_L003_R2_001_fastqc
18	1197.0	WUB_VD20_S198_L003_R2_001_fastqc
19	1330.5	WUB_VD20_S198_L003_R2_001_fastqc
20	1551.5	WUB_VD20_S198_L003_R2_001_fastqc
21	1837.0	WUB_VD20_S198_L003_R2_001_fastqc
22	2155.0	WUB_VD20_S198_L003_R2_001_fastqc
23	2623.0	WUB_VD20_S198_L003_R2_001_fastqc
24	3323.0	WUB_VD20_S198_L003_R2_001_fastqc
25	4178.0	WUB_VD20_S198_L003_R2_001_fastqc
26	5256.0	WUB_VD20_S198_L003_R2_001_fastqc
27	6617.0	WUB_VD20_S198_L003_R2_001_fastqc
28	8514.5	WUB_VD20_S198_L003_R2_001_fastqc
29	11060.0	WUB_VD20_S198_L003_R2_001_fastqc
30	14112.0	WUB_VD20_S198_L003_R2_001_fastqc
31	17713.0	WUB_VD20_S198_L003_R2_001_fastqc
32	21954.0	WUB_VD20_S198_L003_R2_001_fastqc
33	26725.5	WUB_VD20_S198_L003_R2_001_fastqc
34	32180.0	WUB_VD20_S198_L003_R2_001_fastqc
35	38530.5	WUB_VD20_S198_L003_R2_001_fastqc
36	45590.0	WUB_VD20_S198_L003_R2_001_fastqc
37	52836.5	WUB_VD20_S198_L003_R2_001_fastqc
38	60151.5	WUB_VD20_S198_L003_R2_001_fastqc
39	67767.5	WUB_VD20_S198_L003_R2_001_fastqc
40	75250.0	WUB_VD20_S198_L003_R2_001_fastqc
41	82675.0	WUB_VD20_S198_L003_R2_001_fastqc
42	89524.0	WUB_VD20_S198_L003_R2_001_fastqc
43	95957.0	WUB_VD20_S198_L003_R2_001_fastqc
44	102153.0	WUB_VD20_S198_L003_R2_001_fastqc
45	108420.5	WUB_VD20_S198_L003_R2_001_fastqc
46	115350.5	WUB_VD20_S198_L003_R2_001_fastqc
47	122331.0	WUB_VD20_S198_L003_R2_001_fastqc
48	130249.0	WUB_VD20_S198_L003_R2_001_fastqc
49	140577.5	WUB_VD20_S198_L003_R2_001_fastqc
50	153454.0	WUB_VD20_S198_L003_R2_001_fastqc
51	168917.5	WUB_VD20_S198_L003_R2_001_fastqc
52	188641.5	WUB_VD20_S198_L003_R2_001_fastqc
53	212768.0	WUB_VD20_S198_L003_R2_001_fastqc
54	242293.5	WUB_VD20_S198_L003_R2_001_fastqc
55	276874.5	WUB_VD20_S198_L003_R2_001_fastqc
56	317935.0	WUB_VD20_S198_L003_R2_001_fastqc
57	365378.5	WUB_VD20_S198_L003_R2_001_fastqc
58	416653.0	WUB_VD20_S198_L003_R2_001_fastqc
59	473966.0	WUB_VD20_S198_L003_R2_001_fastqc
60	534164.0	WUB_VD20_S198_L003_R2_001_fastqc
61	595435.0	WUB_VD20_S198_L003_R2_001_fastqc
62	654571.5	WUB_VD20_S198_L003_R2_001_fastqc
63	706658.5	WUB_VD20_S198_L003_R2_001_fastqc
64	751616.5	WUB_VD20_S198_L003_R2_001_fastqc
65	783856.5	WUB_VD20_S198_L003_R2_001_fastqc
66	797796.5	WUB_VD20_S198_L003_R2_001_fastqc
67	791417.0	WUB_VD20_S198_L003_R2_001_fastqc
68	763919.0	WUB_VD20_S198_L003_R2_001_fastqc
69	716320.0	WUB_VD20_S198_L003_R2_001_fastqc
70	652486.0	WUB_VD20_S198_L003_R2_001_fastqc
71	576419.0	WUB_VD20_S198_L003_R2_001_fastqc
72	492371.5	WUB_VD20_S198_L003_R2_001_fastqc
73	405015.5	WUB_VD20_S198_L003_R2_001_fastqc
74	321208.5	WUB_VD20_S198_L003_R2_001_fastqc
75	247791.5	WUB_VD20_S198_L003_R2_001_fastqc
76	185358.5	WUB_VD20_S198_L003_R2_001_fastqc
77	134638.5	WUB_VD20_S198_L003_R2_001_fastqc
78	94621.5	WUB_VD20_S198_L003_R2_001_fastqc
79	64676.5	WUB_VD20_S198_L003_R2_001_fastqc
80	43706.5	WUB_VD20_S198_L003_R2_001_fastqc
81	28732.5	WUB_VD20_S198_L003_R2_001_fastqc
82	18542.0	WUB_VD20_S198_L003_R2_001_fastqc
83	11848.0	WUB_VD20_S198_L003_R2_001_fastqc
84	7726.5	WUB_VD20_S198_L003_R2_001_fastqc
85	5243.0	WUB_VD20_S198_L003_R2_001_fastqc
86	3653.5	WUB_VD20_S198_L003_R2_001_fastqc
87	2699.0	WUB_VD20_S198_L003_R2_001_fastqc
88	2183.0	WUB_VD20_S198_L003_R2_001_fastqc
89	1858.0	WUB_VD20_S198_L003_R2_001_fastqc
90	1692.0	WUB_VD20_S198_L003_R2_001_fastqc
91	1637.0	WUB_VD20_S198_L003_R2_001_fastqc
92	1579.0	WUB_VD20_S198_L003_R2_001_fastqc
93	1548.0	WUB_VD20_S198_L003_R2_001_fastqc
94	1556.5	WUB_VD20_S198_L003_R2_001_fastqc
95	1558.0	WUB_VD20_S198_L003_R2_001_fastqc
96	1560.5	WUB_VD20_S198_L003_R2_001_fastqc
97	1661.5	WUB_VD20_S198_L003_R2_001_fastqc
98	1892.5	WUB_VD20_S198_L003_R2_001_fastqc
99	2449.0	WUB_VD20_S198_L003_R2_001_fastqc
100	14266.0	WUB_VD20_S198_L003_R2_001_fastqc
0	3.0	WUB_VD21_S199_L003_R1_001_fastqc
1	5.5	WUB_VD21_S199_L003_R1_001_fastqc
2	6.0	WUB_VD21_S199_L003_R1_001_fastqc
3	3.5	WUB_VD21_S199_L003_R1_001_fastqc
4	6.0	WUB_VD21_S199_L003_R1_001_fastqc
5	9.0	WUB_VD21_S199_L003_R1_001_fastqc
6	10.0	WUB_VD21_S199_L003_R1_001_fastqc
7	17.0	WUB_VD21_S199_L003_R1_001_fastqc
8	29.5	WUB_VD21_S199_L003_R1_001_fastqc
9	40.0	WUB_VD21_S199_L003_R1_001_fastqc
10	59.0	WUB_VD21_S199_L003_R1_001_fastqc
11	87.0	WUB_VD21_S199_L003_R1_001_fastqc
12	105.0	WUB_VD21_S199_L003_R1_001_fastqc
13	138.5	WUB_VD21_S199_L003_R1_001_fastqc
14	172.5	WUB_VD21_S199_L003_R1_001_fastqc
15	207.5	WUB_VD21_S199_L003_R1_001_fastqc
16	281.5	WUB_VD21_S199_L003_R1_001_fastqc
17	365.5	WUB_VD21_S199_L003_R1_001_fastqc
18	472.5	WUB_VD21_S199_L003_R1_001_fastqc
19	636.0	WUB_VD21_S199_L003_R1_001_fastqc
20	790.5	WUB_VD21_S199_L003_R1_001_fastqc
21	953.0	WUB_VD21_S199_L003_R1_001_fastqc
22	1246.0	WUB_VD21_S199_L003_R1_001_fastqc
23	1740.5	WUB_VD21_S199_L003_R1_001_fastqc
24	2352.5	WUB_VD21_S199_L003_R1_001_fastqc
25	3153.0	WUB_VD21_S199_L003_R1_001_fastqc
26	4221.0	WUB_VD21_S199_L003_R1_001_fastqc
27	5569.0	WUB_VD21_S199_L003_R1_001_fastqc
28	7322.0	WUB_VD21_S199_L003_R1_001_fastqc
29	9375.0	WUB_VD21_S199_L003_R1_001_fastqc
30	11940.5	WUB_VD21_S199_L003_R1_001_fastqc
31	15392.0	WUB_VD21_S199_L003_R1_001_fastqc
32	19213.0	WUB_VD21_S199_L003_R1_001_fastqc
33	23018.0	WUB_VD21_S199_L003_R1_001_fastqc
34	27406.5	WUB_VD21_S199_L003_R1_001_fastqc
35	32245.5	WUB_VD21_S199_L003_R1_001_fastqc
36	37085.0	WUB_VD21_S199_L003_R1_001_fastqc
37	42255.0	WUB_VD21_S199_L003_R1_001_fastqc
38	47514.5	WUB_VD21_S199_L003_R1_001_fastqc
39	52414.0	WUB_VD21_S199_L003_R1_001_fastqc
40	57184.0	WUB_VD21_S199_L003_R1_001_fastqc
41	61633.0	WUB_VD21_S199_L003_R1_001_fastqc
42	64901.0	WUB_VD21_S199_L003_R1_001_fastqc
43	68254.5	WUB_VD21_S199_L003_R1_001_fastqc
44	71358.0	WUB_VD21_S199_L003_R1_001_fastqc
45	74344.0	WUB_VD21_S199_L003_R1_001_fastqc
46	77571.0	WUB_VD21_S199_L003_R1_001_fastqc
47	81068.0	WUB_VD21_S199_L003_R1_001_fastqc
48	85840.0	WUB_VD21_S199_L003_R1_001_fastqc
49	91480.0	WUB_VD21_S199_L003_R1_001_fastqc
50	98611.0	WUB_VD21_S199_L003_R1_001_fastqc
51	108115.0	WUB_VD21_S199_L003_R1_001_fastqc
52	120981.5	WUB_VD21_S199_L003_R1_001_fastqc
53	136427.5	WUB_VD21_S199_L003_R1_001_fastqc
54	154504.5	WUB_VD21_S199_L003_R1_001_fastqc
55	176829.5	WUB_VD21_S199_L003_R1_001_fastqc
56	203149.0	WUB_VD21_S199_L003_R1_001_fastqc
57	231962.0	WUB_VD21_S199_L003_R1_001_fastqc
58	265591.5	WUB_VD21_S199_L003_R1_001_fastqc
59	303961.5	WUB_VD21_S199_L003_R1_001_fastqc
60	343077.5	WUB_VD21_S199_L003_R1_001_fastqc
61	382769.5	WUB_VD21_S199_L003_R1_001_fastqc
62	421078.0	WUB_VD21_S199_L003_R1_001_fastqc
63	456513.0	WUB_VD21_S199_L003_R1_001_fastqc
64	486734.0	WUB_VD21_S199_L003_R1_001_fastqc
65	510534.5	WUB_VD21_S199_L003_R1_001_fastqc
66	526483.5	WUB_VD21_S199_L003_R1_001_fastqc
67	522608.0	WUB_VD21_S199_L003_R1_001_fastqc
68	503294.5	WUB_VD21_S199_L003_R1_001_fastqc
69	474367.5	WUB_VD21_S199_L003_R1_001_fastqc
70	432458.5	WUB_VD21_S199_L003_R1_001_fastqc
71	383534.0	WUB_VD21_S199_L003_R1_001_fastqc
72	328545.5	WUB_VD21_S199_L003_R1_001_fastqc
73	271986.0	WUB_VD21_S199_L003_R1_001_fastqc
74	217898.5	WUB_VD21_S199_L003_R1_001_fastqc
75	168002.5	WUB_VD21_S199_L003_R1_001_fastqc
76	125581.5	WUB_VD21_S199_L003_R1_001_fastqc
77	90657.0	WUB_VD21_S199_L003_R1_001_fastqc
78	63459.0	WUB_VD21_S199_L003_R1_001_fastqc
79	43525.5	WUB_VD21_S199_L003_R1_001_fastqc
80	29242.5	WUB_VD21_S199_L003_R1_001_fastqc
81	18931.0	WUB_VD21_S199_L003_R1_001_fastqc
82	11823.0	WUB_VD21_S199_L003_R1_001_fastqc
83	7219.5	WUB_VD21_S199_L003_R1_001_fastqc
84	4420.0	WUB_VD21_S199_L003_R1_001_fastqc
85	2622.5	WUB_VD21_S199_L003_R1_001_fastqc
86	1447.0	WUB_VD21_S199_L003_R1_001_fastqc
87	764.5	WUB_VD21_S199_L003_R1_001_fastqc
88	418.5	WUB_VD21_S199_L003_R1_001_fastqc
89	258.0	WUB_VD21_S199_L003_R1_001_fastqc
90	141.5	WUB_VD21_S199_L003_R1_001_fastqc
91	73.0	WUB_VD21_S199_L003_R1_001_fastqc
92	57.5	WUB_VD21_S199_L003_R1_001_fastqc
93	42.5	WUB_VD21_S199_L003_R1_001_fastqc
