Quality	Count	Library
34	233409.0	WUB_TM33_R1_rmphix_fastqc
35	3131594.0	WUB_TM33_R1_rmphix_fastqc
36	4.6867899E7	WUB_TM33_R1_rmphix_fastqc
37	1.968174E7	WUB_TM33_R1_rmphix_fastqc
32	23.0	WUB_TM33_R2_rmphix_fastqc
33	4386.0	WUB_TM33_R2_rmphix_fastqc
34	172148.0	WUB_TM33_R2_rmphix_fastqc
35	3454091.0	WUB_TM33_R2_rmphix_fastqc
36	5.294238E7	WUB_TM33_R2_rmphix_fastqc
37	1.3349315E7	WUB_TM33_R2_rmphix_fastqc
31	1.0	WUB_TM34_R1_rmphix_fastqc
32	87.0	WUB_TM34_R1_rmphix_fastqc
33	15248.0	WUB_TM34_R1_rmphix_fastqc
34	438413.0	WUB_TM34_R1_rmphix_fastqc
35	5378488.0	WUB_TM34_R1_rmphix_fastqc
36	6.1202855E7	WUB_TM34_R1_rmphix_fastqc
37	2.5036523E7	WUB_TM34_R1_rmphix_fastqc
31	1.0	WUB_TM34_R2_rmphix_fastqc
32	43.0	WUB_TM34_R2_rmphix_fastqc
33	6292.0	WUB_TM34_R2_rmphix_fastqc
34	238487.0	WUB_TM34_R2_rmphix_fastqc
35	4601162.0	WUB_TM34_R2_rmphix_fastqc
36	6.7971881E7	WUB_TM34_R2_rmphix_fastqc
37	1.9253749E7	WUB_TM34_R2_rmphix_fastqc
32	55.0	WUB_TM35_R1_rmphix_fastqc
33	8078.0	WUB_TM35_R1_rmphix_fastqc
34	238316.0	WUB_TM35_R1_rmphix_fastqc
35	3016534.0	WUB_TM35_R1_rmphix_fastqc
36	3.7640791E7	WUB_TM35_R1_rmphix_fastqc
37	1.9019572E7	WUB_TM35_R1_rmphix_fastqc
31	1.0	WUB_TM35_R2_rmphix_fastqc
32	33.0	WUB_TM35_R2_rmphix_fastqc
33	3938.0	WUB_TM35_R2_rmphix_fastqc
34	148641.0	WUB_TM35_R2_rmphix_fastqc
35	2771530.0	WUB_TM35_R2_rmphix_fastqc
36	4.2664331E7	WUB_TM35_R2_rmphix_fastqc
37	1.4334872E7	WUB_TM35_R2_rmphix_fastqc
32	48.0	WUB_TM36_R1_rmphix_fastqc
33	8151.0	WUB_TM36_R1_rmphix_fastqc
34	233951.0	WUB_TM36_R1_rmphix_fastqc
35	2932596.0	WUB_TM36_R1_rmphix_fastqc
36	3.6723851E7	WUB_TM36_R1_rmphix_fastqc
37	1.8566096E7	WUB_TM36_R1_rmphix_fastqc
31	1.0	WUB_TM36_R2_rmphix_fastqc
32	16.0	WUB_TM36_R2_rmphix_fastqc
33	2878.0	WUB_TM36_R2_rmphix_fastqc
34	113977.0	WUB_TM36_R2_rmphix_fastqc
35	2293235.0	WUB_TM36_R2_rmphix_fastqc
36	4.1362281E7	WUB_TM36_R2_rmphix_fastqc
37	1.4692305E7	WUB_TM36_R2_rmphix_fastqc
32	84.0	WUB_TM37_R1_rmphix_fastqc
33	14339.0	WUB_TM37_R1_rmphix_fastqc
34	411969.0	WUB_TM37_R1_rmphix_fastqc
35	5090751.0	WUB_TM37_R1_rmphix_fastqc
36	5.9295392E7	WUB_TM37_R1_rmphix_fastqc
37	2.4857856E7	WUB_TM37_R1_rmphix_fastqc
32	27.0	WUB_TM37_R2_rmphix_fastqc
33	5235.0	WUB_TM37_R2_rmphix_fastqc
34	196003.0	WUB_TM37_R2_rmphix_fastqc
35	3858060.0	WUB_TM37_R2_rmphix_fastqc
36	6.4709589E7	WUB_TM37_R2_rmphix_fastqc
37	2.0901477E7	WUB_TM37_R2_rmphix_fastqc
32	55.0	WUB_TM38_R1_rmphix_fastqc
33	9053.0	WUB_TM38_R1_rmphix_fastqc
34	259178.0	WUB_TM38_R1_rmphix_fastqc
35	3237885.0	WUB_TM38_R1_rmphix_fastqc
36	3.9142431E7	WUB_TM38_R1_rmphix_fastqc
37	1.9461602E7	WUB_TM38_R1_rmphix_fastqc
32	23.0	WUB_TM38_R2_rmphix_fastqc
33	4053.0	WUB_TM38_R2_rmphix_fastqc
34	153006.0	WUB_TM38_R2_rmphix_fastqc
35	2871322.0	WUB_TM38_R2_rmphix_fastqc
36	4.4698244E7	WUB_TM38_R2_rmphix_fastqc
37	1.4383556E7	WUB_TM38_R2_rmphix_fastqc
32	125.0	WUB_TM39_R1_rmphix_fastqc
33	19087.0	WUB_TM39_R1_rmphix_fastqc
34	542017.0	WUB_TM39_R1_rmphix_fastqc
35	6466415.0	WUB_TM39_R1_rmphix_fastqc
36	6.9100417E7	WUB_TM39_R1_rmphix_fastqc
37	2.6288646E7	WUB_TM39_R1_rmphix_fastqc
32	39.0	WUB_TM39_R2_rmphix_fastqc
33	5620.0	WUB_TM39_R2_rmphix_fastqc
34	221979.0	WUB_TM39_R2_rmphix_fastqc
35	4515625.0	WUB_TM39_R2_rmphix_fastqc
36	7.5203353E7	WUB_TM39_R2_rmphix_fastqc
37	2.2470091E7	WUB_TM39_R2_rmphix_fastqc
32	18.0	WUB_TM40_R1_rmphix_fastqc
33	4435.0	WUB_TM40_R1_rmphix_fastqc
34	141097.0	WUB_TM40_R1_rmphix_fastqc
35	2012987.0	WUB_TM40_R1_rmphix_fastqc
36	3.1866756E7	WUB_TM40_R1_rmphix_fastqc
37	2.0972903E7	WUB_TM40_R1_rmphix_fastqc
32	17.0	WUB_TM40_R2_rmphix_fastqc
33	3694.0	WUB_TM40_R2_rmphix_fastqc
34	135837.0	WUB_TM40_R2_rmphix_fastqc
35	2407918.0	WUB_TM40_R2_rmphix_fastqc
36	3.8336764E7	WUB_TM40_R2_rmphix_fastqc
37	1.4113966E7	WUB_TM40_R2_rmphix_fastqc
32	39.0	WUB_TM41_R1_rmphix_fastqc
33	7228.0	WUB_TM41_R1_rmphix_fastqc
34	215445.0	WUB_TM41_R1_rmphix_fastqc
35	2801584.0	WUB_TM41_R1_rmphix_fastqc
36	3.7374769E7	WUB_TM41_R1_rmphix_fastqc
37	1.9596952E7	WUB_TM41_R1_rmphix_fastqc
32	26.0	WUB_TM41_R2_rmphix_fastqc
33	3153.0	WUB_TM41_R2_rmphix_fastqc
34	123269.0	WUB_TM41_R2_rmphix_fastqc
35	2402170.0	WUB_TM41_R2_rmphix_fastqc
36	4.2219823E7	WUB_TM41_R2_rmphix_fastqc
37	1.5247576E7	WUB_TM41_R2_rmphix_fastqc
32	57.0	WUB_TM42_R1_rmphix_fastqc
33	7112.0	WUB_TM42_R1_rmphix_fastqc
34	212026.0	WUB_TM42_R1_rmphix_fastqc
35	2779076.0	WUB_TM42_R1_rmphix_fastqc
36	3.9997969E7	WUB_TM42_R1_rmphix_fastqc
37	2.0316184E7	WUB_TM42_R1_rmphix_fastqc
32	24.0	WUB_TM42_R2_rmphix_fastqc
33	3006.0	WUB_TM42_R2_rmphix_fastqc
34	118509.0	WUB_TM42_R2_rmphix_fastqc
35	2396903.0	WUB_TM42_R2_rmphix_fastqc
36	4.5128127E7	WUB_TM42_R2_rmphix_fastqc
37	1.5665855E7	WUB_TM42_R2_rmphix_fastqc
32	9.0	WUB_VD01_R1_rmphix_fastqc
33	1912.0	WUB_VD01_R1_rmphix_fastqc
34	55182.0	WUB_VD01_R1_rmphix_fastqc
35	733242.0	WUB_VD01_R1_rmphix_fastqc
36	8845588.0	WUB_VD01_R1_rmphix_fastqc
37	3920102.0	WUB_VD01_R1_rmphix_fastqc
32	14.0	WUB_VD01_R2_rmphix_fastqc
33	1785.0	WUB_VD01_R2_rmphix_fastqc
34	59369.0	WUB_VD01_R2_rmphix_fastqc
35	1004709.0	WUB_VD01_R2_rmphix_fastqc
36	9908357.0	WUB_VD01_R2_rmphix_fastqc
37	2581801.0	WUB_VD01_R2_rmphix_fastqc
32	65.0	WUB_VD02_R1_rmphix_fastqc
33	9235.0	WUB_VD02_R1_rmphix_fastqc
34	257753.0	WUB_VD02_R1_rmphix_fastqc
35	3152537.0	WUB_VD02_R1_rmphix_fastqc
36	3.3757979E7	WUB_VD02_R1_rmphix_fastqc
37	1.2020937E7	WUB_VD02_R1_rmphix_fastqc
32	23.0	WUB_VD02_R2_rmphix_fastqc
33	4544.0	WUB_VD02_R2_rmphix_fastqc
34	167963.0	WUB_VD02_R2_rmphix_fastqc
35	3129525.0	WUB_VD02_R2_rmphix_fastqc
36	3.6631432E7	WUB_VD02_R2_rmphix_fastqc
37	9265019.0	WUB_VD02_R2_rmphix_fastqc
32	29.0	WUB_VD03_R1_rmphix_fastqc
33	4834.0	WUB_VD03_R1_rmphix_fastqc
34	138910.0	WUB_VD03_R1_rmphix_fastqc
35	1781729.0	WUB_VD03_R1_rmphix_fastqc
36	2.1295828E7	WUB_VD03_R1_rmphix_fastqc
37	9297342.0	WUB_VD03_R1_rmphix_fastqc
32	22.0	WUB_VD03_R2_rmphix_fastqc
33	2393.0	WUB_VD03_R2_rmphix_fastqc
34	88347.0	WUB_VD03_R2_rmphix_fastqc
35	1694761.0	WUB_VD03_R2_rmphix_fastqc
36	2.364855E7	WUB_VD03_R2_rmphix_fastqc
37	7084599.0	WUB_VD03_R2_rmphix_fastqc
32	28.0	WUB_VD04_R1_rmphix_fastqc
33	3948.0	WUB_VD04_R1_rmphix_fastqc
34	113204.0	WUB_VD04_R1_rmphix_fastqc
35	1424798.0	WUB_VD04_R1_rmphix_fastqc
36	1.7397998E7	WUB_VD04_R1_rmphix_fastqc
37	8043298.0	WUB_VD04_R1_rmphix_fastqc
32	23.0	WUB_VD04_R2_rmphix_fastqc
33	2235.0	WUB_VD04_R2_rmphix_fastqc
34	77549.0	WUB_VD04_R2_rmphix_fastqc
35	1430920.0	WUB_VD04_R2_rmphix_fastqc
36	1.9652921E7	WUB_VD04_R2_rmphix_fastqc
37	5819626.0	WUB_VD04_R2_rmphix_fastqc
32	20.0	WUB_VD05_R1_rmphix_fastqc
33	2782.0	WUB_VD05_R1_rmphix_fastqc
34	82293.0	WUB_VD05_R1_rmphix_fastqc
35	1114859.0	WUB_VD05_R1_rmphix_fastqc
36	1.7063349E7	WUB_VD05_R1_rmphix_fastqc
37	8246183.0	WUB_VD05_R1_rmphix_fastqc
32	13.0	WUB_VD05_R2_rmphix_fastqc
33	2141.0	WUB_VD05_R2_rmphix_fastqc
34	76811.0	WUB_VD05_R2_rmphix_fastqc
35	1388850.0	WUB_VD05_R2_rmphix_fastqc
36	1.9331841E7	WUB_VD05_R2_rmphix_fastqc
37	5709830.0	WUB_VD05_R2_rmphix_fastqc
32	13.0	WUB_VD06_R1_rmphix_fastqc
33	2578.0	WUB_VD06_R1_rmphix_fastqc
34	79320.0	WUB_VD06_R1_rmphix_fastqc
35	1088060.0	WUB_VD06_R1_rmphix_fastqc
36	1.7017738E7	WUB_VD06_R1_rmphix_fastqc
37	8588310.0	WUB_VD06_R1_rmphix_fastqc
32	20.0	WUB_VD06_R2_rmphix_fastqc
33	2486.0	WUB_VD06_R2_rmphix_fastqc
34	80134.0	WUB_VD06_R2_rmphix_fastqc
35	1400346.0	WUB_VD06_R2_rmphix_fastqc
36	1.9498621E7	WUB_VD06_R2_rmphix_fastqc
37	5794412.0	WUB_VD06_R2_rmphix_fastqc
32	19.0	WUB_VD07_R1_rmphix_fastqc
33	2563.0	WUB_VD07_R1_rmphix_fastqc
34	78066.0	WUB_VD07_R1_rmphix_fastqc
35	1064289.0	WUB_VD07_R1_rmphix_fastqc
36	1.6950492E7	WUB_VD07_R1_rmphix_fastqc
37	9143363.0	WUB_VD07_R1_rmphix_fastqc
32	8.0	WUB_VD07_R2_rmphix_fastqc
33	1598.0	WUB_VD07_R2_rmphix_fastqc
34	60574.0	WUB_VD07_R2_rmphix_fastqc
35	1199297.0	WUB_VD07_R2_rmphix_fastqc
36	1.9569563E7	WUB_VD07_R2_rmphix_fastqc
37	6407752.0	WUB_VD07_R2_rmphix_fastqc
32	12.0	WUB_VD08_R1_rmphix_fastqc
33	2164.0	WUB_VD08_R1_rmphix_fastqc
34	67446.0	WUB_VD08_R1_rmphix_fastqc
35	897860.0	WUB_VD08_R1_rmphix_fastqc
36	1.490634E7	WUB_VD08_R1_rmphix_fastqc
37	8434523.0	WUB_VD08_R1_rmphix_fastqc
32	3.0	WUB_VD08_R2_rmphix_fastqc
33	1112.0	WUB_VD08_R2_rmphix_fastqc
34	42887.0	WUB_VD08_R2_rmphix_fastqc
35	873962.0	WUB_VD08_R2_rmphix_fastqc
36	1.7293874E7	WUB_VD08_R2_rmphix_fastqc
37	6096507.0	WUB_VD08_R2_rmphix_fastqc
32	14.0	WUB_VD09_R1_rmphix_fastqc
33	2938.0	WUB_VD09_R1_rmphix_fastqc
34	86224.0	WUB_VD09_R1_rmphix_fastqc
35	1141977.0	WUB_VD09_R1_rmphix_fastqc
36	1.7923019E7	WUB_VD09_R1_rmphix_fastqc
37	8923039.0	WUB_VD09_R1_rmphix_fastqc
32	19.0	WUB_VD09_R2_rmphix_fastqc
33	2233.0	WUB_VD09_R2_rmphix_fastqc
34	74423.0	WUB_VD09_R2_rmphix_fastqc
35	1378171.0	WUB_VD09_R2_rmphix_fastqc
36	2.0506823E7	WUB_VD09_R2_rmphix_fastqc
37	6115542.0	WUB_VD09_R2_rmphix_fastqc
32	21.0	WUB_VD10_R1_rmphix_fastqc
33	2995.0	WUB_VD10_R1_rmphix_fastqc
34	91039.0	WUB_VD10_R1_rmphix_fastqc
35	1198225.0	WUB_VD10_R1_rmphix_fastqc
36	1.8608117E7	WUB_VD10_R1_rmphix_fastqc
37	9346808.0	WUB_VD10_R1_rmphix_fastqc
32	7.0	WUB_VD10_R2_rmphix_fastqc
33	1957.0	WUB_VD10_R2_rmphix_fastqc
34	64647.0	WUB_VD10_R2_rmphix_fastqc
35	1269333.0	WUB_VD10_R2_rmphix_fastqc
36	2.1259952E7	WUB_VD10_R2_rmphix_fastqc
37	6651309.0	WUB_VD10_R2_rmphix_fastqc
32	16.0	WUB_VD11_R1_rmphix_fastqc
33	2665.0	WUB_VD11_R1_rmphix_fastqc
34	78564.0	WUB_VD11_R1_rmphix_fastqc
35	1048352.0	WUB_VD11_R1_rmphix_fastqc
36	1.6129529E7	WUB_VD11_R1_rmphix_fastqc
37	9098240.0	WUB_VD11_R1_rmphix_fastqc
32	15.0	WUB_VD11_R2_rmphix_fastqc
33	1867.0	WUB_VD11_R2_rmphix_fastqc
34	62629.0	WUB_VD11_R2_rmphix_fastqc
35	1187222.0	WUB_VD11_R2_rmphix_fastqc
36	1.8778177E7	WUB_VD11_R2_rmphix_fastqc
37	6327456.0	WUB_VD11_R2_rmphix_fastqc
32	20.0	WUB_VD12_R1_rmphix_fastqc
33	2817.0	WUB_VD12_R1_rmphix_fastqc
34	82896.0	WUB_VD12_R1_rmphix_fastqc
35	1074390.0	WUB_VD12_R1_rmphix_fastqc
36	1.6188712E7	WUB_VD12_R1_rmphix_fastqc
37	9225179.0	WUB_VD12_R1_rmphix_fastqc
32	6.0	WUB_VD12_R2_rmphix_fastqc
33	1354.0	WUB_VD12_R2_rmphix_fastqc
34	51974.0	WUB_VD12_R2_rmphix_fastqc
35	1025171.0	WUB_VD12_R2_rmphix_fastqc
36	1.8669514E7	WUB_VD12_R2_rmphix_fastqc
37	6825995.0	WUB_VD12_R2_rmphix_fastqc
32	17.0	WUB_VD13_R1_rmphix_fastqc
33	2758.0	WUB_VD13_R1_rmphix_fastqc
34	83615.0	WUB_VD13_R1_rmphix_fastqc
35	1085333.0	WUB_VD13_R1_rmphix_fastqc
36	1.719174E7	WUB_VD13_R1_rmphix_fastqc
37	9472517.0	WUB_VD13_R1_rmphix_fastqc
32	11.0	WUB_VD13_R2_rmphix_fastqc
33	1317.0	WUB_VD13_R2_rmphix_fastqc
34	48689.0	WUB_VD13_R2_rmphix_fastqc
35	1011078.0	WUB_VD13_R2_rmphix_fastqc
36	1.9894428E7	WUB_VD13_R2_rmphix_fastqc
37	6880457.0	WUB_VD13_R2_rmphix_fastqc
32	26.0	WUB_VD14_R1_rmphix_fastqc
33	2628.0	WUB_VD14_R1_rmphix_fastqc
34	79305.0	WUB_VD14_R1_rmphix_fastqc
35	1065144.0	WUB_VD14_R1_rmphix_fastqc
36	1.7448251E7	WUB_VD14_R1_rmphix_fastqc
37	9301468.0	WUB_VD14_R1_rmphix_fastqc
32	12.0	WUB_VD14_R2_rmphix_fastqc
33	1788.0	WUB_VD14_R2_rmphix_fastqc
34	63279.0	WUB_VD14_R2_rmphix_fastqc
35	1234553.0	WUB_VD14_R2_rmphix_fastqc
36	2.0293135E7	WUB_VD14_R2_rmphix_fastqc
37	6304055.0	WUB_VD14_R2_rmphix_fastqc
32	11.0	WUB_VD15_R1_rmphix_fastqc
33	2376.0	WUB_VD15_R1_rmphix_fastqc
34	68942.0	WUB_VD15_R1_rmphix_fastqc
35	910287.0	WUB_VD15_R1_rmphix_fastqc
36	1.4837672E7	WUB_VD15_R1_rmphix_fastqc
37	8317198.0	WUB_VD15_R1_rmphix_fastqc
32	5.0	WUB_VD15_R2_rmphix_fastqc
33	1275.0	WUB_VD15_R2_rmphix_fastqc
34	46712.0	WUB_VD15_R2_rmphix_fastqc
35	930651.0	WUB_VD15_R2_rmphix_fastqc
36	1.7158229E7	WUB_VD15_R2_rmphix_fastqc
37	5999614.0	WUB_VD15_R2_rmphix_fastqc
32	14.0	WUB_VD16_R1_rmphix_fastqc
33	2733.0	WUB_VD16_R1_rmphix_fastqc
34	80301.0	WUB_VD16_R1_rmphix_fastqc
35	1079034.0	WUB_VD16_R1_rmphix_fastqc
36	1.7273128E7	WUB_VD16_R1_rmphix_fastqc
37	9263007.0	WUB_VD16_R1_rmphix_fastqc
32	9.0	WUB_VD16_R2_rmphix_fastqc
33	1594.0	WUB_VD16_R2_rmphix_fastqc
34	61326.0	WUB_VD16_R2_rmphix_fastqc
35	1201445.0	WUB_VD16_R2_rmphix_fastqc
36	2.0037625E7	WUB_VD16_R2_rmphix_fastqc
37	6396218.0	WUB_VD16_R2_rmphix_fastqc
32	15.0	WUB_VD17_R1_rmphix_fastqc
33	2515.0	WUB_VD17_R1_rmphix_fastqc
34	75875.0	WUB_VD17_R1_rmphix_fastqc
35	1009565.0	WUB_VD17_R1_rmphix_fastqc
36	1.616339E7	WUB_VD17_R1_rmphix_fastqc
37	9225778.0	WUB_VD17_R1_rmphix_fastqc
32	16.0	WUB_VD17_R2_rmphix_fastqc
33	1747.0	WUB_VD17_R2_rmphix_fastqc
34	62849.0	WUB_VD17_R2_rmphix_fastqc
35	1199769.0	WUB_VD17_R2_rmphix_fastqc
36	1.9055317E7	WUB_VD17_R2_rmphix_fastqc
37	6157440.0	WUB_VD17_R2_rmphix_fastqc
32	14.0	WUB_VD18_R1_rmphix_fastqc
33	2745.0	WUB_VD18_R1_rmphix_fastqc
34	78704.0	WUB_VD18_R1_rmphix_fastqc
35	1042300.0	WUB_VD18_R1_rmphix_fastqc
36	1.6471393E7	WUB_VD18_R1_rmphix_fastqc
37	9282384.0	WUB_VD18_R1_rmphix_fastqc
32	5.0	WUB_VD18_R2_rmphix_fastqc
33	1491.0	WUB_VD18_R2_rmphix_fastqc
34	57791.0	WUB_VD18_R2_rmphix_fastqc
35	1123076.0	WUB_VD18_R2_rmphix_fastqc
36	1.9102508E7	WUB_VD18_R2_rmphix_fastqc
37	6592669.0	WUB_VD18_R2_rmphix_fastqc
32	18.0	WUB_VD19_R1_rmphix_fastqc
33	2740.0	WUB_VD19_R1_rmphix_fastqc
34	81017.0	WUB_VD19_R1_rmphix_fastqc
35	1042698.0	WUB_VD19_R1_rmphix_fastqc
36	1.6856794E7	WUB_VD19_R1_rmphix_fastqc
37	8764309.0	WUB_VD19_R1_rmphix_fastqc
32	6.0	WUB_VD19_R2_rmphix_fastqc
33	1243.0	WUB_VD19_R2_rmphix_fastqc
34	47571.0	WUB_VD19_R2_rmphix_fastqc
35	966277.0	WUB_VD19_R2_rmphix_fastqc
36	1.9218906E7	WUB_VD19_R2_rmphix_fastqc
37	6513573.0	WUB_VD19_R2_rmphix_fastqc
31	1.0	WUB_VD20_R1_rmphix_fastqc
32	13.0	WUB_VD20_R1_rmphix_fastqc
33	2469.0	WUB_VD20_R1_rmphix_fastqc
34	75822.0	WUB_VD20_R1_rmphix_fastqc
35	1013844.0	WUB_VD20_R1_rmphix_fastqc
36	1.6354085E7	WUB_VD20_R1_rmphix_fastqc
37	1.1166401E7	WUB_VD20_R1_rmphix_fastqc
32	13.0	WUB_VD20_R2_rmphix_fastqc
33	1450.0	WUB_VD20_R2_rmphix_fastqc
34	54104.0	WUB_VD20_R2_rmphix_fastqc
35	1000584.0	WUB_VD20_R2_rmphix_fastqc
36	1.9299299E7	WUB_VD20_R2_rmphix_fastqc
37	8257185.0	WUB_VD20_R2_rmphix_fastqc
32	10.0	WUB_VD21_R1_rmphix_fastqc
33	2336.0	WUB_VD21_R1_rmphix_fastqc
34	71077.0	WUB_VD21_R1_rmphix_fastqc
35	989534.0	WUB_VD21_R1_rmphix_fastqc
36	1.655405E7	WUB_VD21_R1_rmphix_fastqc
37	8625365.0	WUB_VD21_R1_rmphix_fastqc
32	13.0	WUB_VD21_R2_rmphix_fastqc
33	2295.0	WUB_VD21_R2_rmphix_fastqc
34	80405.0	WUB_VD21_R2_rmphix_fastqc
35	1448704.0	WUB_VD21_R2_rmphix_fastqc
36	1.9330847E7	WUB_VD21_R2_rmphix_fastqc
37	5380108.0	WUB_VD21_R2_rmphix_fastqc
32	18.0	WUB_VD22_R1_rmphix_fastqc
33	2325.0	WUB_VD22_R1_rmphix_fastqc
34	68163.0	WUB_VD22_R1_rmphix_fastqc
35	944682.0	WUB_VD22_R1_rmphix_fastqc
36	1.5952433E7	WUB_VD22_R1_rmphix_fastqc
37	8222642.0	WUB_VD22_R1_rmphix_fastqc
32	15.0	WUB_VD22_R2_rmphix_fastqc
33	1801.0	WUB_VD22_R2_rmphix_fastqc
34	69939.0	WUB_VD22_R2_rmphix_fastqc
35	1315335.0	WUB_VD22_R2_rmphix_fastqc
36	1.8601985E7	WUB_VD22_R2_rmphix_fastqc
37	5201188.0	WUB_VD22_R2_rmphix_fastqc
32	14.0	WUB_VD23_R1_rmphix_fastqc
33	2484.0	WUB_VD23_R1_rmphix_fastqc
34	74822.0	WUB_VD23_R1_rmphix_fastqc
35	1027806.0	WUB_VD23_R1_rmphix_fastqc
36	1.6751136E7	WUB_VD23_R1_rmphix_fastqc
37	8671889.0	WUB_VD23_R1_rmphix_fastqc
32	13.0	WUB_VD23_R2_rmphix_fastqc
33	1924.0	WUB_VD23_R2_rmphix_fastqc
34	69281.0	WUB_VD23_R2_rmphix_fastqc
35	1315767.0	WUB_VD23_R2_rmphix_fastqc
36	1.9512042E7	WUB_VD23_R2_rmphix_fastqc
37	5629124.0	WUB_VD23_R2_rmphix_fastqc
32	18.0	WUB_VD24_R1_rmphix_fastqc
33	2375.0	WUB_VD24_R1_rmphix_fastqc
34	73110.0	WUB_VD24_R1_rmphix_fastqc
35	1021880.0	WUB_VD24_R1_rmphix_fastqc
36	1.7221069E7	WUB_VD24_R1_rmphix_fastqc
37	8338450.0	WUB_VD24_R1_rmphix_fastqc
32	12.0	WUB_VD24_R2_rmphix_fastqc
33	1823.0	WUB_VD24_R2_rmphix_fastqc
34	69628.0	WUB_VD24_R2_rmphix_fastqc
35	1342098.0	WUB_VD24_R2_rmphix_fastqc
36	1.9730873E7	WUB_VD24_R2_rmphix_fastqc
37	5512468.0	WUB_VD24_R2_rmphix_fastqc
32	25.0	WUB_VD25_R1_rmphix_fastqc
33	2755.0	WUB_VD25_R1_rmphix_fastqc
34	83748.0	WUB_VD25_R1_rmphix_fastqc
35	1088411.0	WUB_VD25_R1_rmphix_fastqc
36	1.6753785E7	WUB_VD25_R1_rmphix_fastqc
37	8942791.0	WUB_VD25_R1_rmphix_fastqc
32	14.0	WUB_VD25_R2_rmphix_fastqc
33	1791.0	WUB_VD25_R2_rmphix_fastqc
34	57553.0	WUB_VD25_R2_rmphix_fastqc
35	1101379.0	WUB_VD25_R2_rmphix_fastqc
36	1.9073397E7	WUB_VD25_R2_rmphix_fastqc
37	6637381.0	WUB_VD25_R2_rmphix_fastqc
32	18.0	WUB_VD26_R1_rmphix_fastqc
33	2265.0	WUB_VD26_R1_rmphix_fastqc
34	70818.0	WUB_VD26_R1_rmphix_fastqc
35	968817.0	WUB_VD26_R1_rmphix_fastqc
36	1.5979995E7	WUB_VD26_R1_rmphix_fastqc
37	9070894.0	WUB_VD26_R1_rmphix_fastqc
32	14.0	WUB_VD26_R2_rmphix_fastqc
33	1868.0	WUB_VD26_R2_rmphix_fastqc
34	64366.0	WUB_VD26_R2_rmphix_fastqc
35	1204889.0	WUB_VD26_R2_rmphix_fastqc
36	1.8902942E7	WUB_VD26_R2_rmphix_fastqc
37	5918728.0	WUB_VD26_R2_rmphix_fastqc
32	22.0	WUB_VD27_R1_rmphix_fastqc
33	3287.0	WUB_VD27_R1_rmphix_fastqc
34	95441.0	WUB_VD27_R1_rmphix_fastqc
35	1212834.0	WUB_VD27_R1_rmphix_fastqc
36	1.8446777E7	WUB_VD27_R1_rmphix_fastqc
37	9196540.0	WUB_VD27_R1_rmphix_fastqc
32	8.0	WUB_VD27_R2_rmphix_fastqc
33	1278.0	WUB_VD27_R2_rmphix_fastqc
34	51140.0	WUB_VD27_R2_rmphix_fastqc
35	1091513.0	WUB_VD27_R2_rmphix_fastqc
36	2.1067996E7	WUB_VD27_R2_rmphix_fastqc
37	6742966.0	WUB_VD27_R2_rmphix_fastqc
32	27.0	WUB_VD28_R1_rmphix_fastqc
33	6005.0	WUB_VD28_R1_rmphix_fastqc
34	168046.0	WUB_VD28_R1_rmphix_fastqc
35	2065939.0	WUB_VD28_R1_rmphix_fastqc
36	2.2925615E7	WUB_VD28_R1_rmphix_fastqc
37	8467916.0	WUB_VD28_R1_rmphix_fastqc
32	21.0	WUB_VD28_R2_rmphix_fastqc
33	3322.0	WUB_VD28_R2_rmphix_fastqc
34	123729.0	WUB_VD28_R2_rmphix_fastqc
35	2189539.0	WUB_VD28_R2_rmphix_fastqc
36	2.5213887E7	WUB_VD28_R2_rmphix_fastqc
37	6103050.0	WUB_VD28_R2_rmphix_fastqc
32	16.0	WUB_VD29_R1_rmphix_fastqc
33	2834.0	WUB_VD29_R1_rmphix_fastqc
34	86143.0	WUB_VD29_R1_rmphix_fastqc
35	1140470.0	WUB_VD29_R1_rmphix_fastqc
36	1.7906852E7	WUB_VD29_R1_rmphix_fastqc
37	9036554.0	WUB_VD29_R1_rmphix_fastqc
32	12.0	WUB_VD29_R2_rmphix_fastqc
33	1763.0	WUB_VD29_R2_rmphix_fastqc
34	65163.0	WUB_VD29_R2_rmphix_fastqc
35	1279086.0	WUB_VD29_R2_rmphix_fastqc
36	2.0651004E7	WUB_VD29_R2_rmphix_fastqc
37	6175841.0	WUB_VD29_R2_rmphix_fastqc
32	42.0	WUB_VD30_R1_rmphix_fastqc
33	4637.0	WUB_VD30_R1_rmphix_fastqc
34	134592.0	WUB_VD30_R1_rmphix_fastqc
35	1686487.0	WUB_VD30_R1_rmphix_fastqc
36	2.0334577E7	WUB_VD30_R1_rmphix_fastqc
37	8594370.0	WUB_VD30_R1_rmphix_fastqc
32	26.0	WUB_VD30_R2_rmphix_fastqc
33	2971.0	WUB_VD30_R2_rmphix_fastqc
34	100466.0	WUB_VD30_R2_rmphix_fastqc
35	1791333.0	WUB_VD30_R2_rmphix_fastqc
36	2.2759424E7	WUB_VD30_R2_rmphix_fastqc
37	6100485.0	WUB_VD30_R2_rmphix_fastqc
32	25.0	WUB_VD31_R1_rmphix_fastqc
33	2387.0	WUB_VD31_R1_rmphix_fastqc
34	70588.0	WUB_VD31_R1_rmphix_fastqc
35	961603.0	WUB_VD31_R1_rmphix_fastqc
